player_name,side,rounds_played,adr,adr_std,kpr,survival_rate,damage_per_round,damage_taken_per_round,damage_diff_per_round,util_damage_per_round,assists_per_round,flash_assists_per_round,trade_kill_rate,death_traded_rate,trade_participation,opening_kill_rate,opening_death_rate,opening_duel_success,multi_kill_rate,rifle_kill_share,awp_kill_share,grenades_per_round,he_grenades_per_round,flashbangs_per_round,smokes_per_round,fire_nades_per_round,decoys_per_round,avg_distance_to_enemy,avg_distance_to_enemy_std,avg_distance_to_team_centroid,avg_distance_to_team_centroid_std,relative_team_centroid_distance,relative_team_centroid_distance_std,avg_distance_moved_per_round,avg_distance_moved_per_round_std,avg_distance_to_closest_teammate,avg_distance_to_closest_teammate_std,time_near_enemy_rate,time_near_enemy_rate_std,first_contact_rate,first_contact_rate_std,time_stationary_rate,time_stationary_rate_std,kast_std,impact_std,rating_std,cluster,pc1,pc2
CrePoW,t,52,51.82692307692308,37.181673602083215,0.4230769230769231,0.0384615384615384,59.44230769230769,124.28846153846152,-64.84615384615384,3.6538461538461537,0.1346153846153846,0.0,0.2727272727272727,0.14,0.25,0.2272727272727272,0.22,0.3125,0.0769230769230769,0.5909090909090909,0.0,1.6923076923076923,0.4615384615384615,0.3653846153846153,0.4615384615384615,0.3269230769230769,0.0769230769230769,2020.9604605024203,318.12211195890006,538.7541538913878,122.88403273354008,1.1254371486273178,0.0951828536164033,5954.997115976647,1224.9988658205018,375.678536455805,106.91829093984528,0.4951305420984489,0.1385248372195117,0.2954564791458749,0.0898239670747326,0.6684352207344743,0.0826074240258198,15.95415768357234,0.7682333187077927,0.5466938697954062,2,5.633880322337276,-7.683594717744632
EliGE,t,76,62.89473684210526,20.611308660625983,0.5,0.1578947368421052,77.9342105263158,119.64473684210526,-41.71052631578947,6.052631578947368,0.25,0.0131578947368421,0.2894736842105263,0.3125,0.4078947368421052,0.2368421052631578,0.21875,0.391304347826087,0.0394736842105263,0.8157894736842105,0.0,1.8026315789473684,0.3421052631578947,0.4342105263157895,0.4736842105263157,0.5526315789473685,0.0,2044.405874483465,109.3142816812924,550.5722928172327,93.33852894146868,1.0014968542315386,0.1223790768620139,7429.678783304094,1900.6110976079249,407.1622794426014,119.5491244767737,0.4013669208857613,0.0607534691820203,0.2559567734149165,0.0554649392564187,0.6103310057293314,0.053904791262322,19.970103271024037,0.5040500451421214,0.401255696730631,4,2.770867786299642,-2.2149316178089964
FL4MUS,t,137,63.13868613138686,22.76821409394264,0.6423357664233577,0.2846715328467153,82.63503649635037,106.44525547445257,-23.81021897810219,3.6934306569343063,0.1167883211678832,0.0145985401459854,0.4204545454545454,0.2551020408163265,0.4525547445255474,0.0909090909090909,0.1632653061224489,0.3333333333333333,0.1678832116788321,0.7840909090909091,0.0,1.7226277372262773,0.2043795620437956,0.4817518248175182,0.656934306569343,0.3795620437956204,0.0,2051.0650576944818,95.1353215041054,567.3735772381771,160.35685728975875,0.9986879082986224,0.1090737033752971,7889.538807070366,1469.459789336314,388.89926098457454,109.99446955360028,0.455045819898243,0.0914631031808202,0.2250643278978985,0.0419498986095305,0.5870149530686607,0.0470076450006646,15.676829267029522,0.5916609734595716,0.4451899765640844,4,1.3226242755805706,-0.4555177532676404
FalleN,t,116,62.0,20.9175066394417,0.5775862068965517,0.3275862068965517,80.94827586206897,97.86206896551724,-16.913793103448278,6.129310344827586,0.2844827586206896,0.0862068965517241,0.3582089552238806,0.3205128205128205,0.4224137931034483,0.0746268656716417,0.1666666666666666,0.2777777777777778,0.1206896551724138,0.7611940298507462,0.044776119402985,3.9827586206896552,0.1551724137931034,1.646551724137931,1.4482758620689655,0.7241379310344828,0.0086206896551724,2059.2840700014976,103.03063435619028,497.92698250564,110.2401995693988,0.8679716864229212,0.0597395351121971,10633.370341537382,3003.2209464449293,375.8436476322398,74.22291335440045,0.3625077875029912,0.0950296334575395,0.1439778104063578,0.0268929960906309,0.5310363357636075,0.0798329175178597,15.17907934696376,0.6077250017920295,0.5313230025051078,3,-4.614306667046842,3.3058451971683933
Gizmy,t,104,55.58653846153846,13.775573248158686,0.4519230769230769,0.1826923076923076,70.96153846153847,109.15384615384616,-38.19230769230769,3.9615384615384617,0.1346153846153846,0.0096153846153846,0.2127659574468085,0.1529411764705882,0.2211538461538461,0.1276595744680851,0.2470588235294117,0.2222222222222222,0.0769230769230769,0.6808510638297872,0.0212765957446808,2.7115384615384617,0.125,1.1826923076923077,0.8846153846153846,0.5192307692307693,0.0,2035.575463082211,108.82444231768304,591.8834336012604,94.35619839749758,1.036420329804106,0.1402185740138623,8085.180707539806,1526.269392991277,450.6732858902364,86.59624548246319,0.407901467436628,0.0946276311970662,0.2212677986671441,0.0641544411607467,0.5986004521207069,0.0750774068349439,22.626083275230403,0.3268118762969458,0.3298332859812251,3,0.47747785578814994,-2.753990691210481
Grim,t,48,79.33333333333333,27.556959109639987,0.75,0.2083333333333333,105.54166666666669,114.20833333333331,-8.666666666666666,2.9375,0.1041666666666666,0.0,0.2222222222222222,0.2631578947368421,0.375,0.2222222222222222,0.1842105263157894,0.5333333333333333,0.1666666666666666,0.8333333333333334,0.0,1.875,0.3958333333333333,0.3541666666666667,0.5625,0.5625,0.0,2026.931070765465,79.8376170075403,585.6603436722244,95.11324552153349,1.0388506569322642,0.1315065229717648,8166.019347686667,655.6267104013057,357.44311218917414,133.80570788437566,0.4285991488907616,0.0722888478211969,0.2200772727341989,0.0549903587934975,0.5955619912365496,0.0295599514969026,9.87162497220375,0.7758313272221736,0.5073628189239516,4,2.9087616973798607,0.35248077873447325
HUASOPEEK,t,106,65.79245283018868,32.04150449166764,0.6226415094339622,0.3018867924528302,89.11320754716981,96.12264150943396,-7.009433962264151,3.30188679245283,0.1981132075471698,0.0283018867924528,0.3181818181818182,0.2567567567567567,0.3773584905660377,0.1969696969696969,0.2162162162162162,0.4482758620689655,0.1509433962264151,0.7424242424242424,0.0151515151515151,1.6226415094339623,0.1886792452830188,0.6037735849056604,0.4056603773584906,0.4245283018867924,0.0,2033.7094850226308,174.10701031976927,540.4515957217675,122.24657594887968,0.9639423154311816,0.073550910589317,7748.932869307003,1320.5810082622882,349.4747609981821,89.28573860303648,0.4062049400220912,0.0891904114050098,0.2013405407073505,0.045000843624103,0.6115457556793098,0.0615798644332482,20.03122919730352,0.6994914804487378,0.6147414209895972,4,0.9680394686747488,-0.6935339466162573
HeavyGod,t,147,69.73469387755102,40.22231828884217,0.6258503401360545,0.2925170068027211,90.45578231292517,103.25170068027212,-12.79591836734694,2.748299319727891,0.2040816326530612,0.0408163265306122,0.2717391304347826,0.1346153846153846,0.2653061224489796,0.1521739130434782,0.125,0.5185185185185185,0.1428571428571428,0.6195652173913043,0.0,2.3537414965986394,0.0884353741496598,1.020408163265306,0.6870748299319728,0.5578231292517006,0.0,2147.0820613020173,112.76291622859426,645.1446064823016,159.24155325543654,1.1209632976198824,0.1968220287616239,8860.410120250086,1351.4175191513914,495.20077096284695,176.87912957379623,0.3677925219112619,0.0759897796100914,0.1769313642556329,0.0436664456877408,0.5845009607849092,0.051329180070742,16.63221836676528,0.9002134080841301,0.6115506436998502,0,0.7631415761607712,2.3246849786313617
HooXi,t,75,59.906666666666666,19.218872999348307,0.5066666666666667,0.2266666666666666,76.36,100.24,-23.88,2.28,0.1733333333333333,0.0533333333333333,0.2894736842105263,0.2068965517241379,0.3066666666666666,0.131578947368421,0.1551724137931034,0.3571428571428571,0.1333333333333333,0.7894736842105263,0.0,3.053333333333333,0.08,1.3333333333333333,1.0133333333333334,0.6266666666666667,0.0,2105.618726504737,125.22178699316444,617.8076216111797,162.34808405172686,1.1031778340700833,0.1492280209634525,8216.308919836156,1245.948597740953,471.6246214165656,120.5654355576618,0.3403007938461899,0.1061852720651907,0.2073741342772144,0.0477885740971237,0.5740569228727596,0.0500803916042137,13.185147100295747,0.4620616020696189,0.3720973236095445,3,-0.6409976199873837,0.7903109905627805
JBa,t,43,54.46511627906977,24.38461092574577,0.5116279069767442,0.1860465116279069,67.34883720930233,117.4186046511628,-50.06976744186046,2.581395348837209,0.2093023255813953,0.0,0.4090909090909091,0.2571428571428571,0.4186046511627907,0.2727272727272727,0.1714285714285714,0.5,0.0930232558139534,0.3181818181818182,0.0,1.302325581395349,0.1627906976744186,0.3255813953488372,0.3720930232558139,0.4418604651162791,0.0,2257.2399677782805,114.67264587197796,621.6332825140468,106.6649404188794,1.1880995261354406,0.1273762407396714,7666.486548627535,1335.9682457889016,467.6919069788253,135.6434310668795,0.4241609339411956,0.0844200158069414,0.2684563517097828,0.1182793128897017,0.6144005111141538,0.0395617582503142,12.253117517141868,0.7634023349453417,0.4977022008050598,4,2.9151894914571677,-1.8675948913712352
JT,t,54,61.68518518518518,38.51478600149222,0.5740740740740741,0.1296296296296296,75.5925925925926,121.0,-45.407407407407405,2.185185185185185,0.1666666666666666,0.0,0.2580645161290322,0.3191489361702128,0.4259259259259259,0.1290322580645161,0.1914893617021276,0.3076923076923077,0.1111111111111111,0.8387096774193549,0.0,2.8703703703703702,0.037037037037037,1.2407407407407407,0.9444444444444444,0.6296296296296297,0.0185185185185185,2059.724751041143,175.56598061946465,569.8825435500153,232.96265369517295,1.0025673175487828,0.1864116693499601,8742.18901986828,2605.789262385236,430.32866166598,234.21990447089752,0.3146483277508677,0.1049604017726512,0.1677878483777695,0.0615438564952599,0.5764215206509051,0.0734691204120408,19.090428084368472,2.237882848065704,1.1458711946715048,0,3.2023793766579725,1.489155239784641
Jame,t,108,65.94444444444444,24.17760352776261,0.5555555555555556,0.3148148148148148,82.0925925925926,105.3425925925926,-23.25,5.925925925925926,0.1759259259259259,0.0555555555555555,0.25,0.1486486486486486,0.2407407407407407,0.1666666666666666,0.081081081081081,0.625,0.1203703703703703,0.3333333333333333,0.3666666666666666,2.7777777777777777,0.1851851851851851,1.1296296296296295,0.9166666666666666,0.5462962962962963,0.0,2059.8884464512694,88.70940232088954,529.9052758643015,86.5548332631931,0.9785532937361912,0.0513520101829126,9451.439300379072,1858.130948064753,392.062820789866,67.47256753449874,0.3418478785416083,0.0740478613715734,0.1494755756509308,0.0440184854244486,0.5894214724182577,0.0553479889626509,15.466012118972284,0.4429045780727241,0.3396052733973206,1,-4.065142108194004,0.250325243131811
