player_name,side,rounds_played,demo_count,adr,adr_std,kpr,survival_rate,damage_per_round,damage_taken_per_round,damage_diff_per_round,util_damage_per_round,assists_per_round,flash_assists_per_round,trade_kill_rate,death_traded_rate,trade_participation,opening_kill_rate,opening_death_rate,opening_duel_attempt_rate,opening_duel_success,multi_kill_rate,rifle_kill_share,awp_kill_share,grenades_per_round,he_grenades_per_round,flashbangs_per_round,smokes_per_round,fire_nades_per_round,decoys_per_round,avg_distance_to_enemy,avg_distance_to_enemy_std,avg_distance_to_team_centroid,avg_distance_to_team_centroid_std,relative_team_centroid_distance,relative_team_centroid_distance_std,avg_distance_moved_per_round,avg_distance_moved_per_round_std,avg_distance_to_closest_teammate,avg_distance_to_closest_teammate_std,time_near_enemy_rate,time_near_enemy_rate_std,first_contact_rate,first_contact_received_rate,first_contact_participation_rate,time_stationary_rate,time_stationary_rate_std,kast_std,impact_std,rating_std,cluster,pc1,pc2
dziugss,ct,294,26,80.06122448979592,25.689137105519716,0.6972789115646258,0.3877551020408163,97.54421768707483,86.84013605442176,10.70408163265306,3.938775510204082,0.2482993197278911,0.0306122448979591,0.1853658536585365,0.2777777777777778,0.2993197278911564,0.1020408163265306,0.0816326530612244,0.1836734693877551,0.5555555555555556,0.1938775510204081,0.8,0.0,2.370748299319728,0.5,0.5238095238095238,0.7925170068027211,0.5544217687074829,0.0,2076.882110017376,163.75340964692072,761.7452851263042,178.8734635535262,1.0461183414145403,0.143413437096232,8901.087461556945,1234.9687806425577,546.3376681063214,104.13346616868424,0.3347700902577374,0.088206129506071,0.1156462585034013,0.0782312925170068,0.1938775510204081,0.5675023758263907,0.045599675622978,11.775001802155089,0.6051621075282184,0.3884135572547275,1,-1.6788354606376072,0.6738161476942158
elige,ct,210,22,87.26666666666667,26.045792600795803,0.7761904761904762,0.3428571428571428,107.3904761904762,92.32380952380952,15.066666666666666,4.476190476190476,0.2857142857142857,0.019047619047619,0.1963190184049079,0.3478260869565217,0.3809523809523809,0.1571428571428571,0.0761904761904762,0.2333333333333333,0.673469387755102,0.2047619047619047,0.7852760736196319,0.0,2.204761904761905,0.5666666666666667,0.5428571428571428,0.5761904761904761,0.5142857142857142,0.0047619047619047,2015.1801947954305,109.6066064296211,668.8245925803334,122.51792374732332,0.947754919738175,0.1142446520188287,8881.019924790337,1126.2910399944008,523.4638746944563,74.38847696587156,0.3524592435012138,0.0754161085935427,0.1238095238095238,0.119047619047619,0.2428571428571428,0.5733249437492189,0.0522827651656929,16.0559088124032,0.5850871424717129,0.4117021791654084,2,0.22025526807540788,-2.8792968984968828
emiliaqaq,ct,110,13,81.85454545454546,22.1365095508849,0.7545454545454545,0.3909090909090909,105.12727272727273,92.85454545454546,12.272727272727272,5.3090909090909095,0.2454545454545454,0.0454545454545454,0.216867469879518,0.1791044776119403,0.2727272727272727,0.1,0.0454545454545454,0.1454545454545454,0.6875,0.2181818181818181,0.7590361445783133,0.0,1.7818181818181815,0.3636363636363636,0.4,0.6181818181818182,0.4,0.0,2085.068694247396,159.17703160485186,840.9373474524168,237.6689428514252,1.0758661335898567,0.1716090556722296,8743.553410861718,1446.9007864672396,560.9815910396438,122.84560590314048,0.3418699712467427,0.0677952358106678,0.1363636363636363,0.0363636363636363,0.1727272727272727,0.6002820148040502,0.0395718150481391,16.648750701123834,0.6775070735503383,0.4564757669414317,1,0.006704826056667362,1.6362124326229015
esenthial,ct,463,41,66.54427645788337,25.739984310765166,0.6436285097192225,0.4168466522678186,85.04967602591793,82.40820734341253,2.6414686825053995,3.352051835853132,0.1814254859611231,0.0107991360691144,0.2348993288590604,0.2814814814814815,0.3153347732181425,0.0755939524838013,0.0885529157667386,0.1641468682505399,0.4605263157894737,0.1511879049676026,0.7348993288590604,0.0067114093959731,2.172786177105832,0.5809935205183585,0.2224622030237581,0.6652267818574514,0.7041036717062635,0.0,2169.644818328925,144.25339108655012,788.8475321665784,193.88338744954544,1.0530994930278617,0.1618205113686958,8930.847929218102,1176.3678379511157,541.2839965768859,126.46572916244304,0.309244279625157,0.0837739053759855,0.0712742980561555,0.0647948164146868,0.1360691144708423,0.5565835349877815,0.0544248799227515,14.930818282887207,0.645948996710101,0.4426278145301818,1,-2.332200365133022,3.09671271122534
fallen,ct,310,29,68.8741935483871,24.53707107952429,0.6290322580645161,0.4645161290322581,86.33225806451613,75.36774193548388,10.964516129032258,5.380645161290323,0.2193548387096774,0.0354838709677419,0.1487179487179487,0.3132530120481928,0.2612903225806451,0.1,0.0709677419354838,0.1709677419354838,0.5849056603773585,0.1612903225806451,0.6256410256410256,0.0461538461538461,2.596774193548387,0.4806451612903226,0.7161290322580646,0.7806451612903226,0.6193548387096774,0.0,2142.355895125173,131.42452406528193,866.0924648000081,170.41689120510685,1.1111065575992098,0.1297664015787512,9382.307437002026,1321.7795130475563,606.3305029408439,135.2768255920867,0.2952557322042698,0.0708073661237352,0.1032258064516129,0.064516129032258,0.1677419354838709,0.5658700283027855,0.0611870572876825,13.988674282075548,0.6059527856081577,0.4346267080319732,1,-1.0238519808010313,2.842044043959693
faven,ct,172,16,74.80813953488372,28.919166567469524,0.7151162790697675,0.436046511627907,98.49418604651164,81.92441860465117,16.569767441860463,4.441860465116279,0.2441860465116279,0.0232558139534883,0.2357723577235772,0.2989690721649484,0.3372093023255814,0.1104651162790697,0.063953488372093,0.1744186046511628,0.6333333333333333,0.1744186046511628,0.7804878048780488,0.016260162601626,2.058139534883721,0.4127906976744186,0.3488372093023256,0.6511627906976745,0.6453488372093024,0.0,2139.7767024563677,221.29757719013776,795.0380733138652,238.09671284455945,1.0441471582179604,0.1769163636617202,8930.32367197817,1413.408010760494,548.510450711262,111.3072501230221,0.3145497459497451,0.1154702160769973,0.0755813953488372,0.0872093023255814,0.1627906976744186,0.5565705840635407,0.0574945712183717,10.507648549917771,0.6153107187449078,0.4278677943585255,1,-2.3591269864917206,1.7450965556769256
fl4mus,ct,365,35,85.15342465753425,29.00180503474298,0.7835616438356164,0.4054794520547945,106.06301369863014,85.67397260273972,20.389041095890413,4.698630136986301,0.2082191780821917,0.0136986301369863,0.1713286713286713,0.2442396313364055,0.2794520547945205,0.1095890410958904,0.0630136986301369,0.1726027397260274,0.6349206349206349,0.2136986301369863,0.8111888111888111,0.0104895104895104,2.016438356164384,0.4657534246575342,0.4082191780821917,0.6547945205479452,0.4876712328767123,0.0,2076.034118262634,135.3181864213556,775.1220851837659,176.71948893895174,1.060923694833622,0.1506330117310164,8217.717613703666,916.6188307946828,582.2163018806092,104.53817198088775,0.3012760674583222,0.0700272838667786,0.1041095890410958,0.0602739726027397,0.1643835616438356,0.5778408690936159,0.0464285158037534,14.707672739348478,0.6875420643866438,0.48919290919412,1,0.5434085707592569,0.9585539681650378
flamez,ct,266,27,73.36842105263158,26.122300826620744,0.6954887218045113,0.4398496240601504,93.99624060150376,82.05639097744361,11.93984962406015,4.157894736842105,0.1729323308270676,0.018796992481203,0.2162162162162162,0.1946308724832214,0.2593984962406015,0.131578947368421,0.0827067669172932,0.2142857142857142,0.6140350877192983,0.18796992481203,0.8054054054054054,0.0,2.710526315789474,0.4962406015037593,0.8308270676691729,0.6804511278195489,0.7030075187969925,0.0,2001.0039151628648,146.2308931041743,754.6809108128348,182.00544402149188,0.9842082813365852,0.1110909797699429,8949.514311639774,1476.745024044685,542.3263817542247,116.52200671780244,0.3414588917721995,0.1154338978581105,0.112781954887218,0.0714285714285714,0.1842105263157894,0.563668443775295,0.0604716255051222,14.638213399961897,0.5697878399461787,0.4288907349037997,1,-1.6555683774582521,0.32518357487578786
gizmy,ct,326,32,75.40184049079754,23.283031810134258,0.6104294478527608,0.3435582822085889,93.38036809815952,91.59815950920246,1.7822085889570551,10.831288343558285,0.2914110429447852,0.0490797546012269,0.1557788944723618,0.2616822429906542,0.2668711656441718,0.107361963190184,0.0950920245398773,0.2024539877300613,0.5303030303030303,0.1288343558282208,0.6834170854271356,0.0050251256281407,2.702453987730061,0.6932515337423313,0.7055214723926381,0.7484662576687117,0.5552147239263804,0.0,2069.473066614778,197.1910456028011,792.3151576773233,203.3564621963484,1.0477493087426897,0.1857764318642061,9675.521690249983,1484.7673067351534,589.0753833564453,129.09846475850796,0.3416571249204527,0.1050172101304675,0.1319018404907975,0.0920245398773006,0.2239263803680981,0.5588584821823241,0.0556658895831967,14.546453581404975,0.5502564183108086,0.3930572298314261,1,-4.111606638218896,0.15076426100789062
gr1ks,ct,172,16,88.95348837209302,23.38418055126266,0.877906976744186,0.5116279069767442,126.1046511627907,73.11627906976744,52.98837209302326,5.476744186046512,0.2790697674418604,0.0348837209302325,0.2119205298013245,0.2261904761904762,0.2965116279069767,0.1569767441860465,0.0465116279069767,0.2034883720930232,0.7714285714285715,0.2441860465116279,0.1721854304635761,0.6158940397350994,1.744186046511628,0.4767441860465116,0.4476744186046512,0.4709302325581395,0.3488372093023256,0.0,2161.26593601512,98.5433687560183,705.0572414853975,113.5361857339184,0.98531121021986,0.0873225776534767,8069.24202723571,1066.815466715127,538.6921014419906,81.07297978728263,0.242503479601561,0.0476471537506989,0.1569767441860465,0.0581395348837209,0.2151162790697674,0.6211047663069611,0.0444896133101085,11.578277752564093,0.5815891894246468,0.4332944897979656,3,6.995361305574059,-0.009526308826297356
grim,ct,176,16,80.4034090909091,24.408028131107272,0.7215909090909091,0.3409090909090909,102.10795454545456,95.1306818181818,6.977272727272728,6.846590909090909,0.25,0.0170454545454545,0.2519685039370078,0.2672413793103448,0.3579545454545454,0.125,0.0568181818181818,0.1818181818181818,0.6875,0.1818181818181818,0.7322834645669292,0.0157480314960629,2.125,0.5227272727272727,0.3863636363636363,0.625,0.5852272727272727,0.0056818181818181,2017.0545207711448,161.0814386238644,681.8694700445595,200.7817562969554,0.9964782124887764,0.1567010449067909,7985.999169445955,711.2029412587176,488.29699803157655,134.28842804580657,0.3896214231679012,0.0904750156455793,0.1306818181818181,0.0625,0.1931818181818181,0.608651335836534,0.0396156928613031,17.049470888794986,0.5554071892773565,0.4302028481711266,2,-1.267106953301756,-0.34141514260823946
heavygod,ct,415,39,82.07228915662651,27.797212857118343,0.7421686746987952,0.4289156626506024,102.15180722891566,83.06746987951807,19.08433734939759,3.0265060240963857,0.2096385542168674,0.0240963855421686,0.1655844155844155,0.2784810126582278,0.2819277108433735,0.1012048192771084,0.0771084337349397,0.1783132530120482,0.5675675675675675,0.2,0.737012987012987,0.0064935064935064,2.8120481927710843,0.5301204819277109,0.7228915662650602,0.8602409638554217,0.6987951807228916,0.0,2160.484033284624,162.31769019495104,971.7581189769428,155.50619356153723,1.1626883787896407,0.0856910390715733,8991.309697191824,1410.1284186311414,621.5532662347913,126.38434860133157,0.3078729084966337,0.0832710186614545,0.1108433734939759,0.0867469879518072,0.1975903614457831,0.5757298085838901,0.0571084353139174,10.065601211180317,0.6559682104810368,0.4330303670382279,1,-1.1162410441979214,2.3535488451031923
hooxi,ct,141,13,64.80851063829788,15.965885816870324,0.5531914893617021,0.4042553191489361,83.31205673758865,82.95744680851064,0.3546099290780142,6.829787234042553,0.2624113475177305,0.0425531914893617,0.1538461538461538,0.2976190476190476,0.2624113475177305,0.0709219858156028,0.0638297872340425,0.1347517730496454,0.5263157894736842,0.1276595744680851,0.7435897435897436,0.0,2.730496453900709,0.6453900709219859,0.6312056737588653,0.723404255319149,0.7304964539007093,0.0,2068.4467618794324,232.42074354608403,706.5711687278733,211.8532106655283,1.0182863122501993,0.1536840860961963,8860.593666068577,1429.0493832758943,561.4247501142652,133.9873874532442,0.3364012314041177,0.1223642986519278,0.0921985815602836,0.0567375886524822,0.1489361702127659,0.5663936656455997,0.0390512755230752,13.82329102097614,0.619638329026233,0.4401498647700507,1,-4.225110754017349,1.8575891430701177
huasopeek,ct,329,34,80.22492401215806,28.023832291926823,0.7629179331306991,0.4468085106382978,103.72340425531917,79.20668693009118,24.51671732522796,4.167173252279635,0.2279635258358662,0.0395136778115501,0.2151394422310757,0.3626373626373626,0.364741641337386,0.1155015197568389,0.0911854103343465,0.2066869300911854,0.5588235294117647,0.1884498480243161,0.7689243027888446,0.0,2.513677811550152,0.458966565349544,0.6231003039513677,0.7963525835866262,0.6352583586626139,0.0,2114.3763881351565,162.22682248808758,843.9499026445552,191.74786984188816,1.0984083064814218,0.12143534822758,8731.526544826835,1763.8500158919671,597.3246368084034,107.02876661690684,0.2998355214564402,0.0961609423267131,0.1185410334346504,0.0729483282674772,0.1914893617021276,0.5814063440487452,0.0622544980837044,13.481088482349328,0.6380770587379225,0.4038434168546844,1,-1.2615834160845025,1.2177862341924528
hunter-,ct,415,39,85.3156626506024,29.31073047612079,0.7903614457831325,0.4409638554216867,106.31807228915665,83.8144578313253,22.50361445783133,7.1012048192771084,0.3108433734939759,0.0819277108433735,0.25,0.2974137931034483,0.363855421686747,0.0939759036144578,0.0698795180722891,0.163855421686747,0.5735294117647058,0.2,0.7591463414634146,0.0152439024390243,2.674698795180723,0.5397590361445783,0.8602409638554217,0.7542168674698795,0.5204819277108433,0.0,2086.368435065875,141.16896685358572,659.0676080332145,100.63541932179294,0.8571710844257296,0.0876101692112515,9445.697765554884,1493.3639978137298,506.0139239774308,59.38959206940405,0.315561672165395,0.0707166324738251,0.0746987951807229,0.0626506024096385,0.1373493975903614,0.5555757180106612,0.0596782636550599,16.725061226018664,0.7746951853520048,0.5611256890169948,0,-0.11564231398675875,-2.851635001159774
hypex,ct,299,31,70.89297658862876,24.71114861538692,0.6722408026755853,0.431438127090301,99.4448160535117,79.1438127090301,20.301003344481604,2.120401337792642,0.2040133779264214,0.040133779264214,0.263681592039801,0.2764705882352941,0.334448160535117,0.1070234113712374,0.060200668896321,0.1672240802675585,0.64,0.1471571906354515,0.2388059701492537,0.572139303482587,1.5317725752508362,0.3411371237458194,0.3712374581939799,0.4749163879598662,0.3444816053511705,0.0,2130.439557293221,125.87128076528946,659.0612971690798,106.85366877637048,0.9486385483264016,0.0884139270210997,8542.609982078433,1262.9406140561448,495.7159942102771,77.83601217519046,0.2792663858485769,0.0613148132972258,0.1270903010033444,0.0836120401337792,0.2107023411371237,0.6042080589037829,0.0455529138989085,14.840326029276705,0.630667174087672,0.4137733748040965,3,4.116005128884462,1.3658491412380624
im,ct,344,30,81.37209302325581,22.709402474835333,0.75,0.375,98.78779069767442,86.125,12.66279069767442,3.651162790697674,0.252906976744186,0.0377906976744186,0.1976744186046511,0.2976744186046511,0.3343023255813953,0.125,0.0610465116279069,0.1860465116279069,0.671875,0.1686046511627907,0.8178294573643411,0.0,2.1627906976744184,0.4796511627906977,0.6017441860465116,0.6686046511627907,0.4127906976744186,0.0,2015.971482905532,163.22918197896718,630.7357631049081,118.52741329057235,0.8701012148325106,0.0913457436736248,9002.783856317144,1082.2089463683142,507.0398547831409,92.16934148142252,0.3554917871483501,0.0912751297153917,0.1366279069767441,0.0610465116279069,0.1976744186046511,0.558896504608947,0.0535470779666912,13.574522466138449,0.5350787707194018,0.3859346478719069,2,-0.2736103699286609,-1.4725555421951462
ins,ct,128,11,78.40625,22.43383157738384,0.7421875,0.3828125,96.9140625,91.71875,5.1953125,11.9921875,0.3125,0.1015625,0.2,0.2911392405063291,0.328125,0.09375,0.09375,0.1875,0.5,0.234375,0.8631578947368421,0.0105263157894736,2.8671875,0.734375,0.9765625,0.546875,0.609375,0.0,2026.642066394188,171.84307813258346,677.1738944143565,124.40653940097916,0.9270190892423376,0.0752761335715267,8682.410500709262,1234.0535694213945,501.8642821727079,84.9325634650087,0.3437675395622884,0.0784625943893608,0.1015625,0.09375,0.1953125,0.5765380716870876,0.057248224910142,14.851597805837695,0.6366446747380651,0.4280899772513624,2,-1.640323811839822,-3.343169884093414
insani,ct,199,21,116.19095477386936,39.08944505211026,0.964824120603015,0.4070351758793969,140.75879396984925,85.98994974874371,54.768844221105525,12.025125628140705,0.4271356783919598,0.0201005025125628,0.2083333333333333,0.3559322033898305,0.4120603015075377,0.2211055276381909,0.0603015075376884,0.2814070351758794,0.7857142857142857,0.2914572864321608,0.8125,0.0,2.648241206030151,0.8291457286432161,0.5175879396984925,0.592964824120603,0.7085427135678392,0.0,1968.510783398209,148.91904347057536,667.5831588095999,164.26140136862546,0.9467998642753176,0.149938464041925,9263.828443014989,1473.9005373435318,511.9205528912565,107.20746470254431,0.3629381382731935,0.063306940802985,0.1909547738693467,0.100502512562814,0.2914572864321608,0.5447869911465608,0.0590904481935398,14.032522869152434,0.9095722372029342,0.6120309179504514,0,-0.0907460201106416,-8.078533576400032
jabbi,ct,141,13,77.46099290780141,18.593276248495915,0.7730496453900709,0.4326241134751773,105.70212765957449,78.86524822695036,26.836879432624112,3.269503546099291,0.1418439716312056,0.0212765957446808,0.2293577981651376,0.15,0.2624113475177305,0.0992907801418439,0.0425531914893617,0.1418439716312056,0.7,0.1914893617021276,0.6880733944954128,0.091743119266055,2.021276595744681,0.5177304964539007,0.4397163120567376,0.5602836879432624,0.5035460992907801,0.0,1983.088919531319,144.52394682883113,660.1452378416159,191.2329834641603,0.9635446880528066,0.157943870375993,8230.362248090272,1413.0754450589948,508.577871976138,112.4586905574863,0.3712568806795785,0.1162783358581464,0.0709219858156028,0.0638297872340425,0.1347517730496454,0.5815184528915528,0.0551614913619043,9.631772177484123,0.5896535796218424,0.4219503844188,1,-0.18152263878784194,0.9993239698376097
jame,ct,245,25,81.82040816326531,24.442255586718083,0.7836734693877551,0.4979591836734693,113.36326530612244,73.80408163265307,39.55918367346938,6.16734693877551,0.1714285714285714,0.0326530612244898,0.1510416666666666,0.2357723577235772,0.236734693877551,0.1755102040816326,0.0408163265306122,0.2163265306122449,0.8113207547169812,0.2040816326530612,0.125,0.6354166666666666,2.0040816326530613,0.5224489795918368,0.5836734693877551,0.5877551020408164,0.310204081632653,0.0,2123.592513923271,102.8526571248198,719.2129536713118,97.37021213849424,0.9606033036131846,0.1094317519199127,9448.138995167288,1177.671473911549,557.0895640790582,67.19844996473384,0.251506530892613,0.0585431205125667,0.1469387755102041,0.0897959183673469,0.236734693877551,0.5872279548074124,0.0438627503599301,16.162320075698794,0.6989016882174351,0.5064963675107229,3,6.112510952972435,-0.4495809092239054
jamyoung,ct,223,22,85.79820627802691,26.58214437928669,0.7623318385650224,0.3946188340807174,105.42600896860986,84.42600896860986,21.0,8.188340807174887,0.2690582959641255,0.0358744394618834,0.1647058823529411,0.2,0.2466367713004484,0.1210762331838565,0.1031390134529148,0.2242152466367713,0.54,0.210762331838565,0.7529411764705882,0.0058823529411764,2.5739910313901344,0.5515695067264574,0.5964125560538116,0.726457399103139,0.6995515695067265,0.0,2112.606081609734,165.8112203622932,709.676679440879,171.44207621365732,1.0119577483454294,0.1544387057305054,9475.860122599495,1667.660624369982,516.236042985169,94.3081738717726,0.3297744264423664,0.0644908738982107,0.1121076233183856,0.1031390134529148,0.2152466367713004,0.5589354107639838,0.0607189939355624,13.524788580103698,0.6383936363240955,0.463714564501286,0,-1.5633330313621088,-1.4678154240836507
jba,ct,237,23,74.9113924050633,27.702865035416096,0.7088607594936709,0.459915611814346,91.915611814346,82.29535864978902,9.620253164556962,5.232067510548523,0.1729957805907173,0.0126582278481012,0.2202380952380952,0.234375,0.2827004219409282,0.0928270042194092,0.0632911392405063,0.1561181434599156,0.5945945945945946,0.2067510548523206,0.6904761904761905,0.0,2.257383966244726,0.510548523206751,0.4514767932489451,0.6835443037974683,0.6118143459915611,0.0,2113.0560034276223,86.3615874291739,965.1547009850962,123.82191510208904,1.1680543965566728,0.0941845756344347,9502.632944914838,1229.5627490319316,624.6564240977349,101.7203955259123,0.3174865646798798,0.048021937793907,0.0717299578059071,0.080168776371308,0.1518987341772152,0.5710243081199217,0.0408663150968645,12.643088589810567,0.7674858368486831,0.4598661257756746,1,0.5044926885729413,2.7984924874506176
jdc,ct,172,16,78.86046511627907,24.16159682968951,0.7616279069767442,0.4418604651162791,98.98837209302326,80.54651162790698,18.44186046511628,4.744186046511628,0.3081395348837209,0.0290697674418604,0.1221374045801526,0.3229166666666667,0.2732558139534883,0.1104651162790697,0.1046511627906976,0.2151162790697674,0.5135135135135135,0.191860465116279,0.8473282442748091,0.0,2.4069767441860463,0.5290697674418605,0.5872093023255814,0.6511627906976745,0.6395348837209303,0.0,1968.3611863800995,173.9920084585025,716.239119066525,138.73571143692735,1.00442479728532,0.1229959343188165,8994.602355353234,1439.655082451086,534.7776394231969,81.79993908354956,0.3774015159270182,0.1179791580234534,0.1337209302325581,0.0581395348837209,0.191860465116279,0.5510980922016127,0.0611783567522767,12.749378583489872,0.7738774558156897,0.5089504239142101,0,-2.123241604863695,-2.0510153712229884
jee,ct,223,22,63.14798206278027,29.31138867583581,0.6143497757847534,0.4663677130044843,93.28251121076234,79.53363228699551,13.748878923766815,3.502242152466368,0.1434977578475336,0.0493273542600896,0.2481751824817518,0.1680672268907563,0.242152466367713,0.0986547085201793,0.0493273542600896,0.147982062780269,0.6666666666666666,0.1569506726457399,0.218978102189781,0.5912408759124088,1.6816143497757847,0.3408071748878923,0.4170403587443946,0.5650224215246636,0.358744394618834,0.0,2171.666110243376,122.60345709544865,714.7570146761483,121.03795495992064,1.0240579964024237,0.1068203607119373,8181.683555275719,1426.2254871728817,531.9770253073123,105.19678977009804,0.2683098812310165,0.0648794201222175,0.1210762331838565,0.0493273542600896,0.1704035874439461,0.6407139816797192,0.0528357580790337,15.352167814163764,0.6912819548293391,0.5197822948212155,3,4.258976933040331,3.074292956965118
jks,ct,128,11,87.0703125,16.416499267438194,0.8203125,0.421875,108.7109375,84.0234375,24.6875,7.3125,0.28125,0.0390625,0.2095238095238095,0.2432432432432432,0.3125,0.15625,0.0390625,0.1953125,0.8,0.1796875,0.8,0.0,2.75,0.6875,0.5625,0.796875,0.703125,0.0,2110.5138746251137,110.06511508934902,902.44009215738,112.11616434036324,1.1593357048578838,0.0709680662636948,9141.596387289312,1418.225166442188,605.8576869940263,90.22058922227066,0.3131532604935219,0.0480043115037515,0.1484375,0.03125,0.1796875,0.5404410491363335,0.0635144802836314,13.718299157360326,0.5320270621456121,0.3894101532336223,1,0.4617637539151369,0.4068054336650205
jl,ct,356,33,72.4747191011236,24.329246099951224,0.6713483146067416,0.4831460674157303,93.30337078651684,74.50842696629213,18.79494382022472,7.317415730337078,0.2949438202247191,0.0280898876404494,0.2552301255230125,0.2771739130434782,0.3146067415730337,0.0589887640449438,0.0646067415730337,0.1235955056179775,0.4772727272727273,0.1797752808988764,0.6778242677824268,0.0376569037656903,2.4101123595505616,0.6376404494382022,0.4382022471910112,0.6882022471910112,0.6460674157303371,0.0,2169.8735591856,160.60300963621634,842.1892823810039,154.51552143353473,1.12199644093638,0.1140337552222479,9696.48115488657,1462.9783641432666,577.219263084506,121.24544207697193,0.2878030525510009,0.0700530907933393,0.0786516853932584,0.0533707865168539,0.1320224719101123,0.5529578494289263,0.0496247451984217,11.938015735468166,0.5411956927237657,0.3858373579085297,1,-1.6602936397434138,2.816590891055077
karrigan,ct,603,52,63.45771144278607,23.05855369116809,0.5174129353233831,0.36318407960199,77.17744610281923,86.61857379767828,-9.441127694859038,8.051409618573798,0.2703150912106136,0.0281923714759535,0.1666666666666666,0.2916666666666667,0.2719734660033167,0.0696517412935323,0.1011608623548922,0.1708126036484245,0.4077669902912621,0.1011608623548922,0.6858974358974359,0.0064102564102564,2.669983416252073,0.5920398009950248,0.6384742951907131,0.7412935323383084,0.6965174129353234,0.0016583747927031,2074.335752274461,198.80284133599375,856.8935854053307,207.5108121148496,1.0813756286654654,0.1353715757384318,8745.67569187456,1263.4987897121716,610.7027419077893,148.12345862845777,0.3247626111216811,0.1190289094537877,0.1028192371475953,0.0729684908789386,0.175787728026534,0.5979325501877223,0.052511352014314,11.607975221534227,0.445754413243987,0.3448513991102789,1,-4.666703943744671,3.3717810359290072
kensizor,ct,463,41,85.23110151187905,26.080199896348244,0.7688984881209503,0.3477321814254859,105.82505399568036,94.67818574514038,11.146868250539956,6.509719222462203,0.3110151187904967,0.0345572354211663,0.2443820224719101,0.2947019867549669,0.3801295896328294,0.1252699784017278,0.0669546436285097,0.1922246220302375,0.651685393258427,0.2008639308855291,0.7724719101123596,0.0,1.6220302375809936,0.4362850971922246,0.3110151187904967,0.4406047516198704,0.4319654427645788,0.0021598272138228,2005.708860155983,136.5758974775058,674.8999649305523,158.7624207847019,0.936508399757516,0.1210463031954664,8444.100306574766,1164.6139953959023,504.9313351706084,72.23418078288091,0.3896799827920328,0.0808671886557785,0.1166306695464362,0.0626349892008639,0.1792656587473002,0.5808082939706402,0.0575622184370398,12.709733418565952,0.5990249857966297,0.4348136322142447,2,-0.14770031807033013,-2.081584587750963
kisserek,ct,147,13,83.39455782312925,23.74507170959961,0.6870748299319728,0.3061224489795918,102.08163265306122,92.68027210884354,9.401360544217686,6.244897959183674,0.238095238095238,0.0272108843537414,0.1683168316831683,0.2647058823529412,0.2993197278911564,0.1360544217687075,0.0816326530612244,0.2176870748299319,0.625,0.1292517006802721,0.7227722772277227,0.0,2.3537414965986394,0.5986394557823129,0.4557823129251701,0.6258503401360545,0.6462585034013606,0.0272108843537414,2079.704052165444,124.691859989136,775.1011842859772,147.01919895421406,1.0507813436780256,0.1324577423399014,8635.831281433353,1447.1005310943024,566.0214500182967,91.05982129803937,0.3396061900635579,0.0638572393648115,0.1360544217687075,0.0952380952380952,0.2312925170068027,0.579770277103555,0.0539295142883131,11.44321293172359,0.4925971730884037,0.3412693092923987,2,-0.7744081596562374,-0.4079028503835614
kl1m,ct,201,22,74.03980099502488,30.725558229225577,0.7860696517412935,0.5522388059701493,101.6268656716418,68.58208955223881,33.04477611940298,2.099502487562189,0.1592039800995024,0.0298507462686567,0.2594936708860759,0.2222222222222222,0.3034825870646766,0.0845771144278607,0.0895522388059701,0.1741293532338308,0.4857142857142857,0.2039800995024875,0.3734177215189873,0.4493670886075949,1.4129353233830846,0.4029850746268656,0.2935323383084577,0.417910447761194,0.2985074626865671,0.0,2098.2697622892792,122.69316826611792,709.0107118937689,98.0557193482055,0.991642130958094,0.0936927387831214,7988.811223340273,1327.4394770919112,545.3868713380775,78.84885597504339,0.2735544234148489,0.0581340180506069,0.0796019900497512,0.1243781094527363,0.2039800995024875,0.6061514266505419,0.0604376591880637,17.303876290823183,0.7807964811725715,0.6081064260386833,3,4.535049582448594,1.3194933466937322
krabeni,ct,294,26,92.2721088435374,32.76760370326392,0.8095238095238095,0.2925170068027211,114.14625850340136,102.28231292517007,11.863945578231291,8.142857142857142,0.2959183673469387,0.0578231292517006,0.1638655462184874,0.2163461538461538,0.2857142857142857,0.1700680272108843,0.1564625850340136,0.3265306122448979,0.5208333333333334,0.1938775510204081,0.7983193277310925,0.0,2.4081632653061225,0.6326530612244898,0.4149659863945578,0.7585034013605442,0.6020408163265306,0.0,1981.360316576084,133.17091513373174,702.4738470873436,118.75519144995818,1.009227982499585,0.1491155401391507,8439.533143529909,1122.4152536471588,587.6582679421062,97.70865310259047,0.3895407101602075,0.0808011858785489,0.1632653061224489,0.1326530612244898,0.2959183673469387,0.5949442223925309,0.047435818905607,12.780507921406604,0.7337151385266454,0.507431423971416,2,-1.3805139573968215,-3.7468617743874795
