player_name,side,rounds_played,adr,adr_std,kpr,survival_rate,damage_per_round,damage_taken_per_round,damage_diff_per_round,util_damage_per_round,assists_per_round,flash_assists_per_round,trade_kill_rate,death_traded_rate,trade_participation,opening_kill_rate,opening_death_rate,opening_duel_success,multi_kill_rate,rifle_kill_share,awp_kill_share,grenades_per_round,he_grenades_per_round,flashbangs_per_round,smokes_per_round,fire_nades_per_round,decoys_per_round,avg_distance_to_enemy,avg_distance_to_enemy_std,avg_distance_to_team_centroid,avg_distance_to_team_centroid_std,relative_team_centroid_distance,relative_team_centroid_distance_std,avg_distance_moved_per_round,avg_distance_moved_per_round_std,avg_distance_to_closest_teammate,avg_distance_to_closest_teammate_std,time_near_enemy_rate,time_near_enemy_rate_std,first_contact_rate,first_contact_rate_std,time_stationary_rate,time_stationary_rate_std,kast_std,impact_std,rating_std,cluster,pc1,pc2,predicted_cluster
insani,t,210,72.72857142857143,48.70839998925924,0.6761904761904762,0.1666666666666666,93.21428571428572,113.6952380952381,-20.48095238095238,4.495238095238095,0.1428571428571428,0.0047619047619047,0.2464788732394366,0.2342857142857143,0.3619047619047619,0.1549295774647887,0.1885714285714285,0.4,0.1666666666666666,0.7394366197183099,0.0,2.142857142857143,0.3095238095238095,0.6857142857142857,0.5095238095238095,0.6238095238095238,0.0142857142857142,2026.5051958854365,175.3523330850138,554.5894138181236,95.87139411731036,1.0318541469456344,0.1403354613696006,7868.627552926819,1776.6252404013292,440.8943589103112,97.52611295726378,0.3918186243935009,0.0868980729141588,0.2192359246828727,0.0748437233287151,0.591609295328958,0.0788641373663759,21.48757175328632,0.8448643677087601,0.6395980851511476,3,2.829137350509753,1.9600637259394016,3
jabbi,t,117,69.13675213675214,29.82984492151364,0.5897435897435898,0.188034188034188,86.63247863247864,114.4102564102564,-27.77777777777778,3.282051282051282,0.1794871794871795,0.0256410256410256,0.2318840579710145,0.2421052631578947,0.3333333333333333,0.144927536231884,0.1052631578947368,0.5,0.1452991452991453,0.6666666666666666,0.0,2.1623931623931623,0.358974358974359,0.5470085470085471,0.6410256410256411,0.6068376068376068,0.0085470085470085,2078.4628151163124,184.9457129099912,561.3365953867233,140.1709899918734,1.053022341168753,0.1955122985695914,7208.178895589397,1526.717769431739,446.2254595466434,142.70171490850524,0.4516127923010308,0.082192687467149,0.2306307340880976,0.0636355402463462,0.608077258634235,0.0568486351311449,21.240936750401023,0.7343500630507376,0.6001607041774921,3,2.952650086562813,0.874417892685781,3
jame,t,264,67.28787878787878,21.27620658446104,0.5681818181818182,0.3295454545454545,86.75378787878788,101.0909090909091,-14.337121212121213,3.8333333333333335,0.2045454545454545,0.0719696969696969,0.0,0.0,0.0,0.2,0.1016949152542373,0.625,0.1212121212121212,0.3133333333333333,0.4533333333333333,2.871212121212121,0.1666666666666666,1.2159090909090908,0.9734848484848484,0.5151515151515151,0.0,2132.717281419284,103.17527213159752,564.73976066021,121.9846114429758,1.0059332267829133,0.0972656705521898,9716.723703373213,1415.9229171019783,439.1258358228288,116.95094946870702,0.3059070791416227,0.0804929819764898,0.1418469322776469,0.0407208055707904,0.5713562131726617,0.0451429762040364,15.383888897015428,0.4613706500183659,0.36286733668738,2,-4.945737073871816,1.23807455195424,2
jamyoung,t,260,73.80384615384615,21.22100023191624,0.6923076923076923,0.25,95.90384615384616,104.13076923076925,-8.226923076923077,4.234615384615385,0.1846153846153846,0.0307692307692307,0.0,0.0,0.0,0.1944444444444444,0.2256410256410256,0.4430379746835443,0.1769230769230769,0.8222222222222222,0.0055555555555555,1.9615384615384608,0.2576923076923076,0.4423076923076923,0.5615384615384615,0.6961538461538461,0.0038461538461538,2081.219883137767,135.7505476946023,499.5427161168243,84.56443592812056,0.9946794220905442,0.1136549867135424,8760.10781233461,1386.6455139952486,379.9636499322013,64.50374467046286,0.37522112870563,0.0978362579151423,0.2112254709112678,0.0440550152285593,0.5782743919896208,0.0503093682366062,16.30308184773847,0.502460062685281,0.3552239207304601,1,0.5993909146883626,1.042507321817135,1
jba,t,247,60.16194331983806,21.169510855381667,0.5263157894736842,0.2267206477732793,77.07692307692308,108.93117408906885,-31.85425101214575,3.2874493927125505,0.1700404858299595,0.0040485829959514,0.0,0.0,0.0,0.1307692307692307,0.1570680628272251,0.3617021276595745,0.1133603238866396,0.6307692307692307,0.0153846153846153,1.437246963562753,0.1619433198380566,0.3643724696356275,0.4251012145748988,0.48582995951417,0.0,2199.5291302134915,107.53642352628756,659.4616977184925,114.95673364149631,1.1609614358623308,0.1560584097997912,8623.859502650062,1301.6416005082283,488.1807344886933,118.08975278492498,0.3883823143171613,0.0872779942642669,0.2549054783727192,0.0741463339383624,0.5860338153710123,0.0489858160830543,17.768596329960943,0.5021447808797314,0.3629041108352475,4,2.356098501078392,-0.1799481985944623,4
jcobbb,t,58,61.77586206896552,42.53795871511526,0.5172413793103449,0.1724137931034483,79.75862068965517,112.56896551724138,-32.810344827586206,3.103448275862069,0.1896551724137931,0.0172413793103448,0.2333333333333333,0.2916666666666667,0.3620689655172414,0.1333333333333333,0.1875,0.3076923076923077,0.1034482758620689,0.6666666666666666,0.0,1.3275862068965518,0.1034482758620689,0.4482758620689655,0.293103448275862,0.4827586206896552,0.0,1974.3219914077024,213.606341915378,485.6383836775229,104.27456058849155,0.9094658385633316,0.0897697396021505,8530.542771195045,1623.7396116776736,312.19538433291865,96.18644652361851,0.4295694045754799,0.1253922599354799,0.2178029625802214,0.0530159983963449,0.5602319648247654,0.1154885945975507,19.58393209458964,1.090650018265291,0.7400065873298002,3,1.9797232597924923,0.0516023917223004,3
jdc,t,173,66.23121387283237,40.1233024412218,0.5664739884393064,0.1907514450867052,82.78034682080924,113.0057803468208,-30.22543352601156,4.294797687861272,0.1676300578034682,0.0173410404624277,0.0,0.0,0.0,0.173469387755102,0.2357142857142857,0.34,0.1387283236994219,0.8163265306122449,0.010204081632653,1.9884393063583807,0.2658959537572254,0.6416184971098265,0.4971098265895953,0.5838150289017341,0.0,2114.966921854548,151.27406610168728,572.3645905224223,91.6205982216164,1.0812656278933472,0.1009747497670346,7727.878071687541,1280.4274109712248,435.440310727237,94.57013199869148,0.348388426946993,0.0946509623290105,0.2390581136580984,0.0624929699817071,0.5915934561343766,0.0755714345200271,18.11273942238929,0.6277348883743987,0.4652716917718413,1,2.423906029493028,-0.0902233358772958,1
jee,t,260,63.25769230769231,23.63182117437409,0.5846153846153846,0.3,81.15384615384616,95.29230769230767,-14.138461538461538,2.026923076923077,0.3,0.1769230769230769,0.0,0.0,0.0,0.0657894736842105,0.0659340659340659,0.4545454545454545,0.1192307692307692,0.618421052631579,0.2105263157894736,3.076923076923077,0.0461538461538461,1.4307692307692308,1.1115384615384616,0.4884615384615384,0.0,2149.7725958937444,129.90899210999922,443.77074994835147,81.4614562978314,0.906187551112237,0.0743568367527159,8472.641561185805,1472.4178171865008,327.7256111592748,61.65103500769191,0.349412843042476,0.089334336062512,0.1354637872160493,0.0468753917716297,0.6082107916420015,0.0627503671051812,14.804183513923832,0.6198820198251281,0.4380802813374318,2,-6.366576268269408,-0.663241212603978,2
jks,t,108,73.1574074074074,23.22590014615433,0.6388888888888888,0.2407407407407407,94.95370370370372,104.0648148148148,-9.11111111111111,4.972222222222222,0.2314814814814814,0.0185185185185185,0.2608695652173913,0.2560975609756097,0.3611111111111111,0.1014492753623188,0.1463414634146341,0.3684210526315789,0.1666666666666666,0.7246376811594203,0.0434782608695652,2.351851851851852,0.3888888888888889,0.6388888888888888,0.6388888888888888,0.6759259259259259,0.0092592592592592,2044.728927340564,172.36951581910088,666.9748111697086,95.0922299842665,1.1882123184028035,0.0986558406228192,8708.754893253645,1141.458122964017,511.6972497925155,103.23396772086846,0.3914088628767672,0.0880554788414172,0.205549169993507,0.0573174766144815,0.5610282978665091,0.0554473546329321,11.067420256522537,0.4906917311785038,0.2814920833600535,4,0.9355812346461482,2.275840713965928,4
jl,t,342,70.10818713450293,29.23924313612326,0.6345029239766082,0.283625730994152,92.27777777777776,105.10233918128657,-12.824561403508772,6.997076023391813,0.219298245614035,0.0087719298245614,0.0,0.0,0.0,0.1244239631336405,0.1795918367346938,0.380281690140845,0.1637426900584795,0.6912442396313364,0.0230414746543778,1.631578947368421,0.3596491228070175,0.347953216374269,0.3333333333333333,0.5730994152046783,0.0175438596491228,1994.978692342039,135.29288407912026,531.249154603406,114.49105399937498,0.9713501626071072,0.1038758593686406,8694.90757795321,1700.963468385402,375.6929677960208,93.55724983285644,0.4325306437959986,0.1029847951264856,0.2025683161249034,0.0598993265858772,0.5897125417290721,0.0546574414073714,14.970978420389164,0.6026853679810377,0.4971614171855243,1,2.0596732767369863,1.3127619565529582,1
jota,t,42,61.595238095238095,41.73441020752984,0.4523809523809524,0.0714285714285714,74.71428571428571,110.4047619047619,-35.69047619047619,1.5952380952380951,0.2142857142857142,0.0238095238095238,0.0,0.0,0.0,0.1578947368421052,0.2307692307692307,0.25,0.0952380952380952,0.631578947368421,0.0526315789473684,1.7857142857142858,0.0952380952380952,0.7142857142857143,0.6190476190476191,0.3571428571428571,0.0,2023.6138426312093,90.54580544477666,476.03321045930267,53.41839635507063,0.9717093464851422,0.0634229794665022,7445.882390684735,2063.2787354901766,334.00996590091404,53.302763109579296,0.3702902337144081,0.1128639807259846,0.1998306141861247,0.0738222957498207,0.6253045223444509,0.084263506222807,24.88399009329016,0.8812845737898741,0.6965115517357635,1,1.0670887763400425,-2.9265368958626983,1
jt,t,54,61.68518518518518,38.51478600149221,0.5740740740740741,0.1296296296296296,75.5925925925926,121.0,-45.407407407407405,2.185185185185185,0.1666666666666666,0.0,0.0,0.0,0.0,0.1290322580645161,0.1914893617021276,0.3076923076923077,0.1111111111111111,0.8387096774193549,0.0,2.8703703703703702,0.037037037037037,1.2407407407407407,0.9444444444444444,0.6296296296296297,0.0185185185185185,2059.724751041138,175.5659806194688,569.8825435500307,232.96265369516792,1.0025673175487744,0.1864116693499629,8742.18901986828,2605.789262385236,430.3286616659788,234.2199044708977,0.3146483277508677,0.1049604017726512,0.1677878483777695,0.0615438564952599,0.5764215206509051,0.0734691204120408,19.090428084368472,2.237882848065704,1.1458711946715048,4,2.318750205493262,3.013172738953798,4
karrigan,t,569,43.804920913884,19.485167739812105,0.3462214411247803,0.2161687170474516,53.67486818980668,107.85940246045696,-54.18453427065026,3.5377855887521967,0.2478031634446397,0.0579964850615114,0.2741116751269035,0.2780269058295964,0.312829525483304,0.1319796954314721,0.2174887892376681,0.2113821138211382,0.070298769771529,0.6852791878172588,0.0101522842639593,2.952548330404218,0.2618629173989455,1.0439367311072056,1.015817223198594,0.6098418277680141,0.0210896309314587,2042.7140872694297,94.71312582353336,601.382407131031,105.90653828278104,1.0158036994287627,0.1000251112621062,8473.957354648204,1276.5141949666606,478.3809108600307,104.10532992416977,0.3631973922770922,0.0626734574538817,0.2006600271536986,0.0583142982596203,0.6067532547390813,0.050163662327521,18.72884575264896,0.4656842730151491,0.3985904411541117,5,-0.5067579522024827,-3.2461274106146214,5
kashl1d,t,87,41.05747126436781,18.195071336158417,0.367816091954023,0.2528735632183908,54.91954022988506,109.24137931034484,-54.32183908045977,1.9310344827586208,0.1724137931034483,0.0804597701149425,0.53125,0.123076923076923,0.2873563218390804,0.0,0.1384615384615384,0.0,0.0459770114942528,0.34375,0.34375,3.160919540229885,0.0114942528735632,1.5747126436781609,1.1149425287356325,0.4597701149425287,0.0,2150.208023033765,91.50739052499998,497.7653293386216,59.02974718648574,0.9190516310957536,0.0499497175220286,8711.311072073555,993.3210156367649,341.71508257395544,21.269973765985924,0.3278716589549366,0.0730348328533582,0.1268539964462127,0.0309152956876058,0.5823046637627743,0.0328861475297489,16.209626111081946,0.285586571613358,0.2025072980203249,2,-7.07974496374429,-5.9522159966507004,2
kensizor,t,438,65.74657534246575,27.82568490029,0.5616438356164384,0.2054794520547945,84.37899543378995,110.15525114155253,-25.77625570776256,5.294520547945205,0.2123287671232876,0.0182648401826484,0.3048780487804878,0.2873563218390804,0.3995433789954338,0.1341463414634146,0.2126436781609195,0.308411214953271,0.1255707762557077,0.7439024390243902,0.008130081300813,1.682648401826484,0.3584474885844749,0.410958904109589,0.4634703196347032,0.4497716894977169,0.0,2044.607620082232,160.21051684566984,549.6442215601195,105.04998163975227,0.9917519109028762,0.1197018660266279,8234.108063749512,1662.592264005161,388.2608333130004,95.58580535608289,0.3985090922620541,0.0675892573436572,0.208608804291696,0.0614304517221236,0.5839309451776359,0.0679878542041619,15.427932295019394,0.5211741885151121,0.4121087652028543,3,1.7397919185209625,-0.2260091769502626,3
kisserek,t,130,76.43846153846154,40.3395135778578,0.6153846153846154,0.2615384615384615,95.76153846153846,106.86153846153846,-11.1,4.415384615384616,0.2538461538461538,0.0461538461538461,0.1875,0.2395833333333333,0.2923076923076923,0.2125,0.21875,0.4473684210526316,0.1538461538461538,0.7,0.0125,1.7923076923076924,0.3615384615384615,0.4,0.4076923076923077,0.6,0.023076923076923,2109.5456393391614,126.10324180281904,624.6357362636209,92.06183360085686,1.0817481583506816,0.09966751651184,8036.335252356179,1645.3223050103163,452.3115016327724,73.29840372316681,0.376820272867601,0.095325621239109,0.2203136829618782,0.0526076072381251,0.5782366028286505,0.0649392195884892,18.727057154773107,0.7965456405041146,0.601292442502985,4,1.61196110681273,2.4691904041904404,4
kl1m,t,210,74.14761904761905,32.821614501460736,0.7095238095238096,0.2428571428571428,102.20952380952382,104.43809523809524,-2.2285714285714286,3.1809523809523808,0.2,0.0666666666666666,0.4026845637583892,0.220125786163522,0.4523809523809524,0.087248322147651,0.050314465408805,0.6190476190476191,0.1571428571428571,0.5369127516778524,0.1342281879194631,1.9095238095238096,0.0857142857142857,0.8380952380952381,0.6714285714285714,0.3142857142857143,0.0,2070.5442762971325,129.13597169133564,454.6467893814248,83.62918525059528,0.8697360698427965,0.0718867230287597,7863.50377346717,1361.2174867882916,302.861136066782,62.845989439796526,0.3864668888647705,0.0783123904155493,0.1464573692059876,0.0473376349938744,0.5844242861006668,0.0680813079513539,17.78049304742061,0.79022220454449,0.5627078980843191,2,-3.496925069085797,1.0745957810984166,2
koala,t,59,77.79661016949153,26.82281322360968,0.6440677966101694,0.3050847457627119,95.52542372881356,93.20338983050848,2.3220338983050848,5.610169491525424,0.2033898305084746,0.0508474576271186,0.1842105263157894,0.1707317073170731,0.2372881355932203,0.1578947368421052,0.073170731707317,0.6666666666666666,0.135593220338983,0.7894736842105263,0.0,2.2033898305084745,0.5932203389830508,0.4745762711864407,0.7457627118644068,0.3898305084745763,0.0,2023.412740140221,184.47138029958137,542.1101148726292,131.1950387797587,1.0967800643263104,0.1619680910018389,8308.887068590402,1717.0290199771523,438.70405156025305,94.34343912949215,0.3825117567978635,0.1303218276466454,0.2295794990471968,0.084600737645492,0.5566285708829434,0.0836663512701393,13.470512184031945,0.777143871119584,0.4713664222044769,4,1.3787122803387153,3.899170609794546,4
krabeni,t,261,65.38314176245211,31.33477794238977,0.5593869731800766,0.2490421455938697,84.67816091954023,102.81226053639848,-18.13409961685824,4.681992337164751,0.210727969348659,0.0459770114942528,0.0,0.0,0.0,0.136986301369863,0.1632653061224489,0.3846153846153846,0.1340996168582375,0.7397260273972602,0.0136986301369863,3.022988505747126,0.4099616858237548,0.9348659003831418,0.9770114942528736,0.7011494252873564,0.0,2130.3561018414653,139.6088207129991,605.0574369547777,129.41603328636066,1.089979702196673,0.1048279644156529,8521.457753245651,1409.6385841864706,488.4994805446854,126.93724833647856,0.3401849141642153,0.090980346328535,0.1877091926092527,0.0738489906226209,0.561281095099132,0.0679832975447752,20.36022134643892,0.7523838660263373,0.5564852267805237,4,0.2342793481202217,2.0080597503047546,4
krazy,t,83,57.90361445783133,24.28860179690624,0.5060240963855421,0.216867469879518,69.7710843373494,109.1566265060241,-39.3855421686747,1.072289156626506,0.1566265060240964,0.0120481927710843,0.4523809523809524,0.2153846153846154,0.3975903614457831,0.1428571428571428,0.0923076923076923,0.5,0.1204819277108433,0.7380952380952381,0.0,1.7951807228915662,0.1566265060240964,0.4698795180722891,0.8072289156626506,0.3614457831325301,0.0,2156.218286877942,117.4200839154849,661.7318732898207,108.24428508038876,1.13863761576515,0.1044327303525504,7984.155860091136,778.0158669517128,463.1124006650804,133.1425458558236,0.3386294422506144,0.0740431839575515,0.1728040139018766,0.041812826355996,0.5923520355426826,0.0259830287149312,18.08385102611605,0.5326595815629108,0.4335425710931753,4,-0.373909368064426,-0.9451719022494548,4
kscerato,t,296,70.23310810810811,25.389942590211867,0.6655405405405406,0.3344594594594595,90.97972972972973,97.58445945945944,-6.60472972972973,4.070945945945946,0.1756756756756756,0.0135135135135135,0.0,0.0,0.0,0.1116751269035533,0.1573604060913705,0.4150943396226415,0.1554054054054054,0.7766497461928934,0.0050761421319796,2.381756756756757,0.4831081081081081,0.6722972972972973,0.5878378378378378,0.6385135135135135,0.0,2073.1364878335744,154.03929876413414,660.4744655298218,137.89799864257313,1.0980030028257497,0.1391169859807203,9740.812791171566,1552.7631223634369,492.9722314962097,103.93839808631914,0.3736249401499278,0.0827049774746899,0.2277913714188797,0.0561692745214518,0.5405462152520984,0.0574290406648583,13.21766255661206,0.6595758638960239,0.4394092315079302,4,1.1269725182872044,3.929589020959967,4
kvem,t,54,78.37037037037037,61.87602337350486,0.7222222222222222,0.1296296296296296,106.87037037037037,118.94444444444444,-12.074074074074074,1.7592592592592593,0.2407407407407407,0.0,0.0,0.0,0.0,0.2051282051282051,0.1914893617021276,0.4705882352941176,0.1666666666666666,0.7948717948717948,0.0256410256410256,1.7037037037037035,0.2592592592592592,0.3888888888888889,0.5,0.4814814814814814,0.074074074074074,1990.993568351481,149.71363850103992,525.3843484991462,92.93501949701768,0.920226261127596,0.1013634366169545,8481.471199107624,1854.89029305298,345.7043953665052,128.62791678222413,0.3886797946936456,0.0931930697256333,0.2558274459531134,0.0765173458512644,0.5911026513988021,0.0684588548899132,21.602468994692867,1.3658268466390604,0.8579213873701289,1,3.439564641254624,2.7104828282195634,1
kyousuke,t,571,82.215411558669,27.115686720893585,0.7408056042031523,0.2574430823117338,105.64798598949211,106.81786339754817,-1.169877408056042,3.175131348511384,0.2381786339754816,0.0035026269702276,0.2907801418439716,0.3042452830188679,0.4413309982486865,0.1631205673758865,0.2028301886792453,0.4451612903225806,0.1943957968476357,0.7801418439716312,0.0070921985815602,1.5253940455341506,0.1996497373029772,0.425569176882662,0.457092819614711,0.4413309982486865,0.0017513134851138,1970.5104458537555,107.8427151016679,534.7308176454791,93.3015409202684,0.9202598484593688,0.0986034720675273,8535.405598104466,1652.7770816252366,347.42222620139347,70.53394671940592,0.4166320493848603,0.07485911300099,0.2383517685901188,0.058200324630993,0.5907387357054936,0.0593686148416632,15.314381549243532,0.6517573313852324,0.4478828530828072,3,1.0636830813825462,1.8526131173699916,3
lake,t,247,70.91497975708502,32.515012081657694,0.6518218623481782,0.1902834008097166,90.01214574898785,117.81376518218624,-27.80161943319838,6.133603238866397,0.1740890688259109,0.0121457489878542,0.0,0.0,0.0,0.1614906832298136,0.25,0.3421052631578947,0.1659919028340081,0.7142857142857143,0.0062111801242236,1.9109311740890689,0.3927125506072874,0.5060728744939271,0.4655870445344129,0.5384615384615384,0.0080971659919028,2076.644425900206,129.16405821496835,501.0507913032024,101.17096520009366,0.9158354867205772,0.0961411478999229,8524.975122164933,1388.2018479126248,342.51730407102497,108.04406163871008,0.3900550601688234,0.0549126019008209,0.2269969035298096,0.071999972065234,0.6063822258643763,0.0547757896192374,17.397205923247267,0.8591453406352799,0.5585520511983236,1,2.317280074358242,-0.0652666133493459,1
latto,t,435,80.3632183908046,48.66756514702636,0.7793103448275862,0.3195402298850575,108.1103448275862,101.0551724137931,7.055172413793104,5.154022988505747,0.1862068965517241,0.0160919540229885,0.2920353982300885,0.2668918918918919,0.4091954022988506,0.1120943952802359,0.1621621621621621,0.4418604651162791,0.2068965517241379,0.7846607669616519,0.0176991150442477,2.2413793103448274,0.3425287356321839,0.6597701149425287,0.6275862068965518,0.6114942528735632,0.0,2067.068413316599,129.443740919571,516.7306650720715,134.92400161950897,0.946784527607518,0.1189334658720061,8351.735691674256,1353.7692488547748,363.1240338563407,139.1500830728791,0.416911027084465,0.0934218582695091,0.1964434689494046,0.072758806497038,0.5988412566469034,0.0503358555519662,15.987492445872054,1.428314866002084,0.7671317111139985,3,1.0309230985376738,4.862670661227788,3
launx,t,265,60.1811320754717,25.45016758747884,0.5056603773584906,0.2188679245283019,77.09433962264151,109.2754716981132,-32.1811320754717,4.267924528301887,0.2415094339622641,0.0075471698113207,0.0,0.0,0.0,0.208955223880597,0.2222222222222222,0.3783783783783784,0.1018867924528302,0.6791044776119403,0.0,1.5509433962264152,0.3132075471698113,0.3849056603773585,0.4037735849056604,0.4415094339622641,0.0075471698113207,2076.340412171582,150.38355430333763,523.3713836826913,97.88661113130502,0.9559341349690916,0.0808896416765193,7809.679580205661,1907.055268075,340.5209804944462,94.80540993403892,0.3947201929356182,0.0801183520776575,0.2108344866884521,0.0645092552566424,0.5988112966017536,0.0833976492918144,17.927740407618074,0.6525923038190067,0.5086160495226244,1,2.004281854665773,-1.303559720500777,1
liazz,t,56,62.267857142857146,19.32476462412357,0.6428571428571429,0.2142857142857142,83.17857142857143,116.07142857142856,-32.892857142857146,1.5178571428571428,0.1607142857142857,0.0714285714285714,0.0,0.0,0.0,0.0277777777777777,0.1590909090909091,0.125,0.125,0.8611111111111112,0.0,2.196428571428572,0.3035714285714285,0.8214285714285714,0.5535714285714286,0.5178571428571429,0.0,2160.091863926233,138.0618878812156,562.6335533785699,81.81711634476265,1.061618135633671,0.0681920523088144,8849.20225284573,614.7033142160552,364.9355627734,79.94283863807482,0.3929964335061622,0.0523196895402477,0.1600874848512659,0.0451905269720535,0.5420380709491813,0.0447803044860867,18.06623615723233,0.5172312103885457,0.4688006440667978,5,-0.9608648364558742,-1.2478305804998684,5
lnz,t,210,60.195238095238096,29.83355115439624,0.5142857142857142,0.2047619047619047,78.38095238095238,109.57619047619048,-31.195238095238096,6.585714285714285,0.238095238095238,0.0809523809523809,0.0,0.0,0.0,0.1481481481481481,0.1197604790419161,0.4444444444444444,0.1095238095238095,0.6944444444444444,0.0092592592592592,2.842857142857143,0.3095238095238095,0.9809523809523808,0.9809523809523808,0.5666666666666667,0.0047619047619047,2038.0934690111903,152.6612481976344,567.126351393206,129.97426563848146,1.0444464477345214,0.1216983345064828,7840.118441110052,1068.2592103583506,439.4599393059625,107.3387126585442,0.4043390517472786,0.0881704956690145,0.2153991766197006,0.0597160065786548,0.5983687770059838,0.041620451173165,21.19606543971024,0.7777498917351722,0.5520265288032331,5,0.5707562674432379,-0.4247081522299566,5
luchov,t,346,75.88728323699422,31.31313916863016,0.7254335260115607,0.2427745664739884,100.1820809248555,107.80057803468208,-7.618497109826589,4.624277456647399,0.1907514450867052,0.0317919075144508,0.2749003984063745,0.3015267175572519,0.4277456647398844,0.1633466135458167,0.1870229007633587,0.4555555555555555,0.222543352601156,0.7290836653386454,0.0119521912350597,1.9826589595375723,0.2572254335260115,0.6473988439306358,0.5404624277456648,0.5375722543352601,0.0,2017.078582640984,130.4440530240532,524.3971422930362,86.82050288267416,0.9729406884097016,0.0987455699636979,8421.031085096623,1765.1399683686154,391.3107488376353,104.40153426623785,0.389033575844229,0.0826121894884186,0.2231558005971493,0.0671509392052384,0.5828415539017614,0.0676801284789934,15.890501702582236,0.7725235930146946,0.5330978563008898,3,0.8254438626470483,2.5749788051441707,3
lucky,t,46,62.71739130434783,17.036991344544205,0.4347826086956521,0.1521739130434782,70.17391304347827,106.6304347826087,-36.45652173913044,8.065217391304348,0.3478260869565217,0.0869565217391304,0.0,0.0,0.0,0.2,0.1282051282051282,0.4444444444444444,0.0652173913043478,0.8,0.0,1.9130434782608696,0.3478260869565217,0.5434782608695652,0.5217391304347826,0.5,0.0,1987.3681463083908,62.89407362210392,450.3729708570702,114.29223305345256,0.9376184197688326,0.102739361076174,7312.731468112327,1258.5504725269668,309.75274415572227,107.2304193532896,0.4145818496726736,0.1192595382088149,0.2275258599036209,0.0223298661359661,0.6510365067160363,0.0653813104784743,4.082482904638623,0.6364480209202739,0.3782226732211178,1,1.104954446688461,-3.169990805176546,1
luken,t,42,60.61904761904762,14.7212329332184,0.5238095238095238,0.1666666666666666,77.21428571428571,108.1904761904762,-30.976190476190474,0.2142857142857142,0.119047619047619,0.0,0.0,0.0,0.0,0.0454545454545454,0.1428571428571428,0.1666666666666666,0.1666666666666666,0.9090909090909092,0.0,1.7857142857142858,0.3333333333333333,0.3809523809523809,0.5952380952380952,0.4761904761904761,0.0,2038.0340256807644,192.66024755976176,602.8379605509889,107.7251812066075,1.1630614256526672,0.1201588119543417,8405.534801978376,534.1164739158711,528.1514130047354,127.3642898345359,0.3877865479445839,0.1432973196068048,0.2136718436565916,0.0691489418375678,0.5673103346782042,0.0196446260876228,7.978559231302819,0.3392355069367985,0.1782132915861299,0,2.460140641686469,-1.3302976827924455,4
m0nesy,t,569,74.89279437609842,23.268557322331706,0.7258347978910369,0.3409490333919156,112.6133567662566,92.90158172231986,19.711775043936733,1.7521968365553602,0.1616871704745167,0.0562390158172231,0.0,0.0,0.0,0.1283292978208232,0.1093333333333333,0.5638297872340425,0.1862917398945518,0.3438256658595641,0.4697336561743341,2.216168717047452,0.0685413005272407,1.1107205623901582,0.6010544815465729,0.4112478031634446,0.0246045694200351,2064.8700353986023,94.86475572537287,519.5797147609653,89.21062350964175,0.8976331521485765,0.056744794340854,9507.85946511728,1354.9193263092393,370.72242367382376,78.67457944022496,0.3255011110134589,0.0729799987700844,0.1474338550840777,0.04854990266521,0.5713489681382461,0.041568526813689,14.244332977880068,0.584670175018743,0.4145788639942404,2,-5.382433906740818,2.541853224872114,2
magixx,t,367,59.56948228882834,24.38097580374393,0.5340599455040872,0.2997275204359673,75.27792915531334,99.6757493188011,-24.39782016348774,4.076294277929155,0.220708446866485,0.0653950953678474,0.2704081632653061,0.3229571984435798,0.3705722070844686,0.1020408163265306,0.1945525291828793,0.2857142857142857,0.1117166212534059,0.6887755102040817,0.0204081632653061,3.754768392370573,0.2125340599455041,1.5313351498637602,1.32425068119891,0.6839237057220708,0.0027247956403269,2056.83521966731,143.06837825942765,624.1452162938768,111.97242661144904,1.02566941587394,0.1194814070701962,9714.21405453486,1328.1892408695371,461.2449584366033,110.72660600794052,0.3394425572853332,0.0892329800194661,0.1919116385873791,0.0685503763075492,0.5690325155397931,0.0521453943459706,17.43271847683289,0.52661246847705,0.4178209588087597,5,-2.5513652084603797,0.7474497825178622,5
magnojez,t,367,74.90190735694823,32.44771544290909,0.6512261580381471,0.2588555858310626,93.8283378746594,109.00544959128064,-15.177111716621251,4.395095367847412,0.2643051771117166,0.0544959128065395,0.0,0.0,0.0,0.1548117154811715,0.2426470588235294,0.3592233009708738,0.1553133514986376,0.6903765690376569,0.0,2.335149863760218,0.2098092643051771,0.8283378746594006,0.6811989100817438,0.6130790190735694,0.0027247956403269,2003.5774039182909,123.0602167380561,598.1243798558731,97.86385369854868,1.0922977509840113,0.1153818026582538,7991.741746443385,1737.7254763702012,454.59902361369245,91.93539607617495,0.414920454828815,0.0773138946806639,0.2367486728134737,0.0700301998188949,0.5983892974282355,0.0659767924687585,18.785927725732623,0.7809142038353368,0.5737986076377337,1,1.8669680356695195,1.486866290066299,1
